Date,High,Low,Close,DayNumber,Month_Number,DayMonth,Year
2009-06-26,246.3000030517578,244.3000030517578,247.0,4,600,26,2009
2009-08-28,291.25,283.70001220703125,290.6000061035156,4,800,28,2009
2009-08-31,293.45001220703125,287.0,291.79998779296875,0,800,31,2009
2009-09-01,294.8999938964844,287.8999938964844,288.6000061035156,1,900,1,2009
2009-09-02,288.75,282.6000061035156,288.1000061035156,2,900,2,2009
2009-09-03,295.5,288.79998779296875,293.20001220703125,3,900,3,2009
2009-09-04,295.1499938964844,295.1499938964844,295.1499938964844,4,900,4,2009
2009-09-08,298.3500061035156,292.6000061035156,297.75,1,900,8,2009
2009-09-09,297.3500061035156,293.6499938964844,294.1000061035156,2,900,9,2009
2009-09-10,292.04998779296875,292.04998779296875,292.04998779296875,3,900,10,2009
2009-09-11,294.0,292.6499938964844,293.1000061035156,4,900,11,2009
2009-09-14,296.04998779296875,295.5,294.8500061035156,0,900,14,2009
2009-09-15,297.8500061035156,292.20001220703125,295.3500061035156,1,900,15,2009
2009-09-16,301.04998779296875,298.25,299.6000061035156,2,900,16,2009
2009-09-17,306.70001220703125,299.70001220703125,305.3999938964844,3,900,17,2009
2009-09-18,305.29998779296875,304.45001220703125,304.1499938964844,4,900,18,2009
2009-09-21,298.79998779296875,298.79998779296875,298.79998779296875,0,900,21,2009
2009-09-22,302.04998779296875,302.04998779296875,302.04998779296875,1,900,22,2009
2009-09-23,300.8500061035156,297.29998779296875,297.29998779296875,2,900,23,2009
2009-09-24,301.8500061035156,301.8500061035156,297.54998779296875,3,900,24,2009
2009-09-25,294.6000061035156,294.0,294.54998779296875,4,900,25,2009
2009-09-28,293.25,293.25,293.25,0,900,28,2009
2009-09-29,289.3500061035156,289.3500061035156,289.3500061035156,1,900,29,2009
2009-09-30,298.54998779296875,298.54998779296875,298.54998779296875,2,900,30,2009
2009-10-01,292.29998779296875,292.29998779296875,292.29998779296875,3,1000,1,2009
2009-10-02,297.54998779296875,297.54998779296875,297.54998779296875,4,1000,2,2009
2009-10-05,302.6499938964844,302.6499938964844,302.6499938964844,0,1000,5,2009
2009-10-06,309.6499938964844,309.6499938964844,309.6499938964844,1,1000,6,2009
2009-10-07,313.3999938964844,313.3999938964844,313.3999938964844,2,1000,7,2009
2009-10-08,321.95001220703125,321.95001220703125,321.95001220703125,3,1000,8,2009
2009-10-09,323.1000061035156,323.1000061035156,323.1000061035156,4,1000,9,2009
2009-10-12,329.1499938964844,329.1499938964844,329.1499938964844,0,1000,12,2009
2009-10-14,330.1499938964844,330.1499938964844,330.1499938964844,2,1000,14,2009
2009-10-15,327.5,327.5,327.5,3,1000,15,2009
2009-10-16,330.0,330.0,330.0,4,1000,16,2009
2009-10-19,333.75,333.75,333.75,0,1000,19,2009
2009-10-20,337.0,337.0,337.0,1,1000,20,2009
2009-10-21,340.8500061035156,340.8500061035156,340.8500061035156,2,1000,21,2009
2009-10-22,339.1000061035156,339.1000061035156,339.1000061035156,3,1000,22,2009
2009-10-23,339.0,339.0,339.0,4,1000,23,2009
2009-10-26,332.6000061035156,332.6000061035156,332.6000061035156,0,1000,26,2009
2009-10-27,329.8999938964844,329.8999938964844,329.8999938964844,1,1000,27,2009
2009-10-28,316.75,316.75,316.75,2,1000,28,2009
2009-11-27,375.1499938964844,350.0,365.70001220703125,4,1100,27,2009
2009-11-30,371.0,357.0,363.5499877929688,0,1100,30,2009
2009-12-01,381.45001220703125,378.20001220703125,381.5499877929688,1,1200,1,2009
2009-12-02,390.45001220703125,389.20001220703125,387.70001220703125,2,1200,2,2009
2009-12-03,386.0,384.2999877929688,384.5,3,1200,3,2009
2009-12-04,380.5,370.3999938964844,376.8500061035156,4,1200,4,2009
2009-12-07,372.0499877929688,372.0499877929688,372.7999877929688,0,1200,7,2009
2009-12-08,365.0,365.0,373.20001220703125,1,1200,8,2009
2009-12-09,369.75,360.25,363.75,2,1200,9,2009
2009-12-10,364.0,361.1499938964844,362.95001220703125,3,1200,10,2009
2009-12-11,368.0,365.0,360.1499938964844,4,1200,11,2009
2009-12-14,360.45001220703125,366.1499938964844,366.1499938964844,0,1200,14,2009
2009-12-15,363.8999938964844,363.8999938964844,363.8999938964844,1,1200,15,2009
2009-12-16,371.0499877929688,371.0499877929688,371.0499877929688,2,1200,16,2009
2009-12-17,370.6000061035156,370.6000061035156,367.8999938964844,3,1200,17,2009
2009-12-18,365.7999877929688,365.7999877929688,365.7999877929688,4,1200,18,2009
2009-12-21,363.2999877929688,363.2999877929688,363.2999877929688,0,1200,21,2009
2009-12-22,358.5,350.04998779296875,352.1499938964844,1,1200,22,2009
2009-12-23,373.3999938964844,373.3999938964844,355.3999938964844,2,1200,23,2009
2009-12-24,387.5,376.0,387.6499938964844,3,1200,24,2009
2009-12-28,386.8500061035156,386.8500061035156,386.8500061035156,0,1200,28,2009
2009-12-29,386.8500061035156,386.8500061035156,386.8500061035156,1,1200,29,2009
2009-12-30,394.5,394.5,394.5,2,1200,30,2009
2009-12-31,407.25,407.25,407.25,3,1200,31,2009
2010-01-04,419.7999877929688,419.7999877929688,419.7999877929688,0,100,4,2010
2010-01-05,420.3500061035156,420.3500061035156,420.3500061035156,1,100,5,2010
2010-01-06,425.6000061035156,425.6000061035156,425.6000061035156,2,100,6,2010
2010-01-07,422.95001220703125,422.95001220703125,422.95001220703125,3,100,7,2010
2010-01-08,425.0,425.0,424.1499938964844,4,100,8,2010
2010-01-11,430.95001220703125,430.95001220703125,430.95001220703125,0,100,11,2010
2010-01-12,424.7999877929688,424.7999877929688,424.7999877929688,1,100,12,2010
2010-01-13,423.95001220703125,423.95001220703125,423.95001220703125,2,100,13,2010
2010-01-14,442.7999877929688,442.7999877929688,442.7999877929688,3,100,14,2010
2010-01-15,447.5,447.5,447.5,4,100,15,2010
2010-01-19,455.6000061035156,461.70001220703125,461.70001220703125,1,100,19,2010
2010-01-20,461.7999877929688,461.7999877929688,461.7999877929688,2,100,20,2010
2010-01-21,453.70001220703125,453.70001220703125,453.70001220703125,3,100,21,2010
2010-01-22,439.8500061035156,439.8500061035156,439.8500061035156,4,100,22,2010
2010-01-25,439.75,439.75,439.75,0,100,25,2010
2010-01-26,427.2999877929688,427.2999877929688,427.2999877929688,1,100,26,2010
2010-01-27,416.5,416.5,416.5,2,100,27,2010
2010-02-22,442.1000061035156,442.1000061035156,442.1000061035156,0,200,22,2010
2010-02-23,434.0,434.0,434.0,1,200,23,2010
2010-02-24,422.70001220703125,422.70001220703125,422.70001220703125,2,200,24,2010
2010-02-25,425.5,414.5,423.2999877929688,3,200,25,2010
2010-02-26,433.0,426.0,432.3999938964844,4,200,26,2010
2010-03-01,437.45001220703125,432.1000061035156,436.5,0,300,1,2010
2010-03-02,443.3999938964844,434.8999938964844,443.45001220703125,1,300,2,2010
2010-03-03,452.25,449.1499938964844,449.5,2,300,3,2010
2010-03-04,461.95001220703125,455.3999938964844,461.75,3,300,4,2010
2010-03-05,476.95001220703125,465.25,475.3999938964844,4,300,5,2010
2010-03-08,476.0499877929688,470.45001220703125,470.3500061035156,0,300,8,2010
2010-03-09,471.6000061035156,456.0,468.2999877929688,1,300,9,2010
2010-03-10,463.75,463.75,463.75,2,300,10,2010
2010-03-11,462.1499938964844,451.0,460.1499938964844,3,300,11,2010
2010-03-12,462.25,462.25,462.25,4,300,12,2010
2010-03-15,459.6499938964844,459.6499938964844,459.6499938964844,0,300,15,2010
2010-03-16,471.3999938964844,471.3999938964844,471.3999938964844,1,300,16,2010
2010-03-17,474.6499938964844,474.6499938964844,478.0,2,300,17,2010
2010-03-18,477.8999938964844,477.8999938964844,477.8999938964844,3,300,18,2010
2010-03-19,467.5499877929688,467.5499877929688,467.5499877929688,4,300,19,2010
2010-03-22,459.5,459.5,459.5,0,300,22,2010
2010-03-23,455.5,455.5,463.6499938964844,1,300,23,2010
2010-03-24,445.0,445.0,453.0,2,300,24,2010
2010-03-25,439.8500061035156,439.8500061035156,451.75,3,300,25,2010
2010-03-26,457.3500061035156,454.6499938964844,454.70001220703125,4,300,26,2010
2010-03-29,472.1000061035156,471.75,473.20001220703125,0,300,29,2010
2010-03-30,468.5499877929688,468.5499877929688,468.5499877929688,1,300,30,2010
2010-03-31,478.1499938964844,478.1499938964844,478.1499938964844,2,300,31,2010
2010-04-01,489.5499877929688,489.5499877929688,489.5499877929688,3,400,1,2010
2010-04-05,506.20001220703125,506.20001220703125,506.20001220703125,0,400,5,2010
2010-04-06,506.70001220703125,504.0,506.70001220703125,1,400,6,2010
2010-04-07,511.3500061035156,505.0,511.3500061035156,2,400,7,2010
2010-04-08,502.5,502.5,502.5,3,400,8,2010
2010-04-09,512.5999755859375,512.5999755859375,512.5999755859375,4,400,9,2010
2010-04-12,523.1500244140625,523.1500244140625,523.1500244140625,0,400,12,2010
2010-04-13,520.7999877929689,520.7999877929689,520.7999877929689,1,400,13,2010
2010-04-14,547.5,547.5,547.5,2,400,14,2010
2010-04-15,545.4000244140625,545.4000244140625,545.4000244140625,3,400,15,2010
2010-04-16,531.3499755859375,531.3499755859375,531.3499755859375,4,400,16,2010
2010-04-19,533.2000122070311,533.2000122070311,533.2000122070311,0,400,19,2010
2010-04-20,550.5999755859375,550.5999755859375,550.5999755859375,1,400,20,2010
2010-04-21,567.4500122070312,567.4500122070312,567.4500122070312,2,400,21,2010
2010-04-22,564.2999877929688,564.2999877929688,564.2999877929688,3,400,22,2010
2010-04-23,562.2000122070311,562.2000122070311,562.2000122070311,4,400,23,2010
2010-04-26,565.4000244140625,565.4000244140625,565.4000244140625,0,400,26,2010
2010-04-27,547.9500122070311,547.9500122070311,547.9500122070311,1,400,27,2010
2010-04-28,540.9000244140625,540.9000244140625,540.9000244140625,2,400,28,2010
2010-04-29,548.0,548.0,548.0,3,400,29,2010
2010-04-30,553.2999877929689,542.9500122070311,554.75,4,400,30,2010
2010-05-03,547.25,547.25,547.25,0,500,3,2010
2010-05-04,514.25,514.25,514.25,1,500,4,2010
2010-05-05,507.5499877929688,507.5499877929688,507.5499877929688,2,500,5,2010
2010-05-06,513.0999755859375,513.0999755859375,513.0999755859375,3,500,6,2010
2010-05-07,509.20001220703125,509.20001220703125,509.20001220703125,4,500,7,2010
2010-05-10,523.5,523.5,523.5,0,500,10,2010
2010-05-11,531.2000122070311,531.2000122070311,531.2000122070311,1,500,11,2010
2010-05-12,546.4500122070311,546.4500122070311,546.4500122070311,2,500,12,2010
2010-05-13,542.2999877929689,542.2999877929689,542.2999877929689,3,500,13,2010
2010-05-14,526.9000244140625,526.9000244140625,526.9000244140625,4,500,14,2010
2010-05-17,502.6000061035156,506.3999938964844,502.6000061035156,0,500,17,2010
2010-05-18,506.0,506.0,506.0,1,500,18,2010
2010-05-19,458.70001220703125,458.70001220703125,458.70001220703125,2,500,19,2010
2010-05-20,407.95001220703125,407.95001220703125,407.95001220703125,3,500,20,2010
2010-05-21,438.45001220703125,438.45001220703125,438.45001220703125,4,500,21,2010
2010-05-24,452.5499877929688,452.5499877929688,452.5499877929688,0,500,24,2010
2010-05-25,429.3999938964844,429.3999938964844,429.3999938964844,1,500,25,2010
2010-05-26,445.3500061035156,445.3500061035156,445.3500061035156,2,500,26,2010
2010-05-27,464.3999938964844,434.0,462.25,3,500,27,2010
2010-05-28,470.45001220703125,452.20001220703125,461.8500061035156,4,500,28,2010
2010-06-01,466.75,453.5499877929688,460.75,1,600,1,2010
2010-06-02,458.25,445.8999938964844,451.3999938964844,2,600,2,2010
2010-06-03,461.2999877929688,451.3999938964844,449.6000061035156,3,600,3,2010
2010-06-04,446.1000061035156,427.20001220703125,429.7999877929688,4,600,4,2010
2010-06-07,423.95001220703125,421.75,428.8500061035156,0,600,7,2010
2010-06-08,443.3500061035156,434.70001220703125,441.45001220703125,1,600,8,2010
2010-06-09,453.8999938964844,452.20001220703125,454.95001220703125,2,600,9,2010
2010-06-10,455.0,446.1000061035156,448.7999877929688,3,600,10,2010
2010-06-11,453.0,453.0,448.25,4,600,11,2010
2010-06-14,457.8500061035156,455.25,460.3500061035156,0,600,14,2010
2010-06-15,474.6000061035156,461.95001220703125,475.25,1,600,15,2010
2010-06-16,474.2999877929688,474.2999877929688,474.2999877929688,2,600,16,2010
2010-06-17,481.6000061035156,480.6000061035156,480.3500061035156,3,600,17,2010
2010-06-18,491.0,491.0,490.8999938964844,4,600,18,2010
2010-06-21,499.1000061035156,499.1000061035156,494.1000061035156,0,600,21,2010
2010-06-22,489.45001220703125,489.45001220703125,489.45001220703125,1,600,22,2010
2010-06-23,473.3500061035156,473.3500061035156,473.3500061035156,2,600,23,2010
2010-06-24,469.0,469.0,469.0,3,600,24,2010
2010-06-25,472.8999938964844,472.70001220703125,477.20001220703125,4,600,25,2010
2010-06-28,470.0499877929688,474.3999938964844,470.0499877929688,0,600,28,2010
2010-06-29,450.0,447.95001220703125,452.0,1,600,29,2010
2010-06-30,440.0,434.1000061035156,444.3999938964844,2,600,30,2010
2010-07-01,436.20001220703125,436.0499877929688,429.0499877929688,3,700,1,2010
2010-07-02,426.8999938964844,426.8999938964844,426.8999938964844,4,700,2,2010
2010-07-06,440.3999938964844,440.3999938964844,440.3999938964844,1,700,6,2010
2010-07-07,442.3500061035156,442.3500061035156,442.3500061035156,2,700,7,2010
2010-07-08,444.3999938964844,444.3999938964844,444.3999938964844,3,700,8,2010
2010-07-09,456.95001220703125,456.95001220703125,456.95001220703125,4,700,9,2010
2010-07-12,454.1499938964844,454.1499938964844,454.1499938964844,0,700,12,2010
2010-07-13,468.70001220703125,468.70001220703125,468.70001220703125,1,700,13,2010
2010-07-14,465.3500061035156,465.3500061035156,465.3500061035156,2,700,14,2010
2010-07-15,466.95001220703125,466.95001220703125,466.95001220703125,3,700,15,2010
2010-07-16,448.1499938964844,448.1499938964844,448.1499938964844,4,700,16,2010
2010-07-19,443.45001220703125,443.45001220703125,443.45001220703125,0,700,19,2010
2010-07-20,450.6000061035156,450.6000061035156,450.6000061035156,1,700,20,2010
2010-07-21,451.70001220703125,451.70001220703125,451.70001220703125,2,700,21,2010
2010-07-22,456.45001220703125,456.45001220703125,456.45001220703125,3,700,22,2010
2010-07-23,466.2999877929688,466.2999877929688,466.2999877929688,4,700,23,2010
2010-07-26,474.5499877929688,474.5499877929688,474.5499877929688,0,700,26,2010
2010-07-27,477.3500061035156,477.3500061035156,466.1000061035156,1,700,27,2010
2010-07-28,468.2999877929688,468.2999877929688,468.2999877929688,2,700,28,2010
2010-07-29,491.20001220703125,491.20001220703125,491.20001220703125,3,700,29,2010
2010-07-30,500.0,500.0,500.0,4,700,30,2010
2010-08-02,515.8499755859375,515.8499755859375,515.8499755859375,0,800,2,2010
2010-08-03,506.45001220703125,506.45001220703125,506.45001220703125,1,800,3,2010
2010-08-04,503.3500061035156,503.2999877929688,500.1499938964844,2,800,4,2010
2010-08-05,496.0499877929688,496.0499877929688,496.0499877929688,3,800,5,2010
2010-08-06,487.6000061035156,487.6000061035156,487.6000061035156,4,800,6,2010
2010-08-09,479.6499938964844,479.6499938964844,479.6499938964844,0,800,9,2010
2010-08-10,470.6000061035156,470.6000061035156,470.6000061035156,1,800,10,2010
2010-08-11,464.70001220703125,464.70001220703125,464.70001220703125,2,800,11,2010
2010-08-12,471.0499877929688,471.0499877929688,471.0499877929688,3,800,12,2010
2010-08-13,477.25,477.25,477.25,4,800,13,2010
2010-08-16,485.75,485.75,485.75,0,800,16,2010
2010-08-17,497.2999877929688,497.2999877929688,497.2999877929688,1,800,17,2010
2010-08-18,490.3999938964844,490.3999938964844,490.3999938964844,2,800,18,2010
2010-08-19,485.6499938964844,485.6499938964844,485.6499938964844,3,800,19,2010
2010-08-20,476.20001220703125,476.20001220703125,476.20001220703125,4,800,20,2010
2010-08-23,483.70001220703125,483.70001220703125,483.70001220703125,0,800,23,2010
2010-08-24,484.25,484.25,484.25,1,800,24,2010
2010-08-25,491.5499877929688,491.5499877929688,491.5499877929688,2,800,25,2010
2010-08-26,502.5,502.5,502.5,3,800,26,2010
2010-08-27,503.0499877929688,503.0499877929688,503.0499877929688,4,800,27,2010
2010-08-30,508.0,496.5,497.8999938964844,0,800,30,2010
2010-08-31,502.70001220703125,486.0,500.3999938964844,1,800,31,2010
2010-09-01,525.2999877929689,503.3500061035156,518.3499755859375,2,900,1,2010
2010-09-02,524.0999755859375,515.0,523.4500122070311,3,900,2,2010
2010-09-03,528.5499877929689,522.5999755859375,529.0499877929689,4,900,3,2010
2010-09-07,530.5999755859375,519.0,521.5999755859375,1,900,7,2010
2010-09-08,527.2000122070311,523.0,525.5,2,900,8,2010
2010-09-09,524.2000122070311,516.0,520.5999755859375,3,900,9,2010
2010-09-10,522.5999755859375,512.4500122070311,517.5499877929689,4,900,10,2010
2010-09-13,528.9500122070311,516.5,527.7999877929689,0,900,13,2010
2010-09-14,550.4500122070311,537.2000122070311,551.75,1,900,14,2010
2010-09-15,560.0,539.5499877929689,557.1500244140625,2,900,15,2010
2010-09-16,555.0999755859375,554.0,546.9500122070311,3,900,16,2010
2010-09-17,543.2999877929689,543.2999877929689,543.2999877929689,4,900,17,2010
2010-09-20,540.2999877929689,536.75,539.5,0,900,20,2010
2010-09-21,527.7999877929689,527.7999877929689,527.7999877929689,1,900,21,2010
2010-09-22,539.6500244140625,539.6500244140625,539.6500244140625,2,900,22,2010
2010-09-23,554.8499755859375,554.8499755859375,554.8499755859375,3,900,23,2010
2010-09-24,558.8499755859375,558.8499755859375,558.5,4,900,24,2010
2010-09-27,558.5999755859375,558.0999755859375,550.7000122070311,0,900,27,2010
2010-09-28,556.6500244140625,556.6500244140625,560.2999877929689,1,900,28,2010
2010-09-29,567.2999877929688,567.2999877929688,567.2999877929688,2,900,29,2010
2010-09-30,571.25,571.25,571.25,3,900,30,2010
2010-10-04,561.2999877929689,561.2999877929689,561.2999877929689,0,1000,4,2010
2010-10-05,578.2000122070312,578.2000122070312,578.2000122070312,1,1000,5,2010
2010-10-06,589.6500244140625,589.6500244140625,589.6500244140625,2,1000,6,2010
2010-10-07,587.0999755859375,587.0999755859375,587.0999755859375,3,1000,7,2010
2010-10-08,587.5999755859375,587.5999755859375,587.5999755859375,4,1000,8,2010
2010-10-11,588.75,588.75,588.75,0,1000,11,2010
2010-10-12,580.6500244140625,580.6500244140625,580.6500244140625,1,1000,12,2010
2010-10-13,593.6500244140625,593.6500244140625,593.6500244140625,2,1000,13,2010
2010-10-14,601.5499877929688,601.5499877929688,601.5499877929688,3,1000,14,2010
2010-10-15,589.2000122070312,589.2000122070312,589.2000122070312,4,1000,15,2010
2010-10-18,588.0999755859375,588.0999755859375,588.0999755859375,0,1000,18,2010
2010-10-19,578.4500122070312,578.4500122070312,578.4500122070312,1,1000,19,2010
2010-10-20,590.6500244140625,590.6500244140625,590.6500244140625,2,1000,20,2010
2010-10-21,586.2999877929688,586.2999877929688,586.2999877929688,3,1000,21,2010
